,MSIScore,Ploidy,LoHFraction,WGD,CIN,Aneuploidy
PR-j2p2ig,1.53,4.31820718772627,0.128034742943113,1.0,0.784052555504539,28.0
PR-aOyWp8,54.11,2.06578558667094,0.0422242320868361,0.0,0.100871017190316,3.0
PR-cHUO0l,3.15,2.66879913571223,0.332587744775802,1.0,0.666254221214139,26.0
PR-zGaxVZ,1.53,2.64561150469505,0.427534054579942,1.0,0.727222348733068,23.0
PR-p3DQDP,1.47,2.77417054710875,0.533617023998865,1.0,0.66710636267836,19.0
PR-Px03bN,3.53,2.91312111568642,0.25067447699293,1.0,0.361939379999014,14.0
PR-cQHv2j,5.68,2.64937641963323,0.581570934800737,1.0,0.59009996282303,24.0
PR-WgUzdj,0.71,3.48077443440386,0.27339631938651,1.0,0.526882100613841,31.0
PR-E4KTuc,3.12,,,,,
PR-AvkItL,2.02,2.3108786482386,0.522140185775966,1.0,0.616968762212606,13.0
PR-ceqzpN,4.17,3.38792416135313,0.0529577739147118,1.0,0.514235872309468,17.0
PR-loPdXr,1.11,3.16255569598502,0.589679850445248,1.0,0.572695439363433,30.0
PR-JuZE1l,1.39,3.55727425382214,0.15128213779659,1.0,0.575099954235435,20.0
PR-8Etq5F,0.33,3.54296813781372,0.310519829911189,1.0,0.613466805444444,22.0
PR-FZ5nGv,4.47,2.15888661939732,0.0295187050187464,0.0,0.219078410345414,6.0
PR-vPt9Bt,1.02,4.03273091684488,0.0655681014164174,1.0,0.588522048950784,23.0
PR-8smNop,3.74,3.7191358749998,0.141442867063946,1.0,0.493285433790021,17.0
PR-b6SuFY,3.77,2.5811118291706,0.433695895842073,1.0,0.673485263886587,25.0
PR-ko9wUu,1.08,2.17964422710453,0.0117217845772756,0.0,0.160701421624708,4.0
PR-rJaHLi,0.65,1.9617063071564,0.204072472917712,0.0,0.269354536944121,8.0
PR-xCLW2a,0.66,2.54911532742466,0.427721805228327,1.0,0.647742846692932,20.0
PR-IJVmy8,2.78,2.00289867367875,0.0489469874367349,0.0,0.0605016257727695,0.0
PR-KyByNY,0.68,2.7798024013398,0.338084568666729,1.0,0.62651153490848,23.0
PR-uY1Fyn,40.42,2.50705394765919,0.275214051417962,1.0,0.608446325726207,24.0
PR-Q3RMrl,1.4,2.7437581692063,0.315426309798628,1.0,0.662376914021748,24.0
PR-DNRFgC,3.53,2.00652207345142,0.210694259874484,0.0,0.345134505305512,7.0
PR-g96FHP,0.38,2.08620960696334,0.0420672655588785,0.0,0.126068887256151,2.0
PR-T5WTrk,4.16,3.42497784304382,0.350249480699885,1.0,0.771254115446553,20.0
PR-xEjg3t,0.73,3.32187579928606,0.352095722494615,1.0,0.568736810201133,34.0
PR-mZxPrI,2.05,2.43946694289851,0.0852165532251592,0.0,0.446175292441122,13.0
PR-ifMZ87,2.41,2.07579902527308,0.0452323597578703,0.0,0.123163572500757,3.0
PR-DQfNOV,1.25,2.86180241696844,0.329048588392695,1.0,0.554460173661769,23.0
PR-XHbOKZ,3.48,2.09892970064811,0.0168954946209614,0.0,0.114177837245604,3.0
PR-2eSD2x,1.17,2.58326723686317,0.0985382442773752,0.0,0.590759857582595,24.0
PR-qikTao,1.7,4.23107579923616,0.565770550139164,1.0,0.616145267933501,29.0
PR-buq1qQ,0.96,2.11752232536378,0.1707984951088,0.0,0.325143233121237,8.0
PR-qZQMzx,0.49,2.89292213644739,0.460733512167828,1.0,0.580316973615547,29.0
PR-I7fDcx,10.63,3.97163102439925,0.0459104833458133,1.0,0.0952251388777132,2.0
PR-A8pKra,2.08,1.98678598211856,0.0959712560278834,0.0,0.178066307134973,5.0
PR-HyMLJj,1.95,4.01276963868869,0.0524456362787729,1.0,0.596523431098488,23.0
PR-loIhBM,1.28,2.26097777703032,0.0482307837187461,0.0,0.292427661346625,9.0
PR-DlcQhe,3.53,4.95211064747212,0.389280320916223,1.0,0.697186320319811,37.0
PR-bwSWv6,89.27,,,,,
PR-9nDRIN,1.2,,,,,
PR-TaYUkt,2.26,2.55282881382227,0.497900047459607,1.0,0.616597448292689,26.0
PR-vnMZQb,3.7,1.98170546223644,0.0891011715066936,0.0,0.151872138196893,5.0
PR-3yGRCN,0.93,2.5610119308736,0.266171953451103,1.0,0.658293386810889,23.0
PR-Sitlx9,69.58,2.11652966553116,0.0058361008722487,0.0,0.0698171893834939,1.0
PR-qFXmtn,3.29,3.46690910009493,0.0708232331498715,1.0,0.518597502803924,20.0
PR-sJO4Iz,3.04,1.83353461819216,0.24803375448948,0.0,0.397431489970623,15.0
PR-mumO0i,0.83,,,,,
PR-zohwKg,0.6,3.07212808702708,0.400751403653584,1.0,0.647354793866056,21.0
PR-hepkqy,3.75,,,,,
PR-9LHdqw,2.36,3.39346025031787,0.244836627679051,1.0,0.612548268974996,22.0
PR-ql2TEI,3.49,3.20043820930487,0.307586261427622,1.0,0.670516854798086,27.0
PR-EAWErG,0.66,3.9880372842436,0.407733784608995,1.0,0.794546538292859,32.0
PR-WZj3Lc,1.15,2.14690839895138,0.106833438133838,0.0,0.258191252919311,6.0
PR-ZQyKh4,1.26,3.70444053528571,0.692285279414847,1.0,0.564005243807176,21.0
PR-MsaED6,1.05,3.4722723647883,0.230294709879124,1.0,0.6232786970119,20.0
PR-R8syrq,1.8,2.98057070452205,0.423229692443956,1.0,0.681004796675001,28.0
PR-psGRjS,3.19,3.88064228698502,0.219531144795005,1.0,0.358083614022281,9.0
PR-QRsGiF,3.68,2.04903866292057,0.0505124649260984,0.0,0.1071505329524,1.0
PR-kSuyzj,4.29,2.65662738674609,0.297271747634295,1.0,0.717778584194287,28.0
PR-rCsB4y,1.83,2.33180521300231,0.177612573573126,0.0,0.451643349758959,11.0
PR-StdkBA,1.14,2.01333903094554,0.0494523933521897,0.0,0.0734477285873194,1.0
PR-Bqt58y,3.95,3.60933964354095,0.0255223875193522,1.0,0.537833729585022,23.0
PR-0yCTLT,3.05,4.69250528505075,0.33447909796612,1.0,0.731997091528579,33.0
PR-mH1G4k,3.76,3.16069100671434,0.243978985781451,1.0,0.570970630407661,22.0
PR-feKElS,0.92,3.67685926839702,0.309480539160895,1.0,0.719835718219873,21.0
PR-w2evP5,1.08,2.87527377441359,0.264578179735718,1.0,0.652911674924211,23.0
PR-uRt0D1,1.19,2.07922973259283,0.0026521248213524,0.0,0.046301205445984,0.0
PR-u3DLBk,0.7,1.84284489312278,0.263505890211355,0.0,0.321429146324071,9.0
PR-f22YyN,0.9,4.04835203980355,0.116796568338782,1.0,0.445975242553418,14.0
PR-L3QLdq,1.67,4.42197226765335,0.479979099152932,1.0,0.770098268217608,23.0
PR-GTChuh,3.59,3.00528691810719,0.132538440465454,1.0,0.338600961402851,14.0
PR-IKEVRD,2.14,2.86691630085691,0.385533107258643,1.0,0.49603524436643,19.0
PR-8PpFpX,1.62,3.34781065900944,0.303953649156828,1.0,0.591674119500764,16.0
PR-CLuBZa,3.61,3.09930822958501,0.338635936403647,1.0,0.654666868165187,20.0
PR-NhQdyh,4.31,2.974725152741,0.405318737364777,1.0,0.754267003272464,20.0
PR-CO3oM7,2.04,2.82078889171785,0.447819337603609,1.0,0.670055604017774,23.0
PR-YCiZWz,1.35,1.99954557222731,0.0006424380515372,0.0,0.0006856564494943,0.0
PR-IfyIyr,2.32,2.21615843503315,0.100032268518013,0.0,0.255001082491415,7.0
PR-gjJwnu,1.26,3.99513965331295,0.247958536455267,1.0,0.724256670666601,25.0
PR-sMfxzR,1.44,3.1291443602797,0.0183560922061625,1.0,0.479934889252608,19.0
PR-FNigiY,1.86,2.33799716174375,0.498882822100156,1.0,0.599348902091439,12.0
PR-KfC5sa,3.77,2.11219435325753,0.0653617890008646,0.0,0.169237244786742,6.0
PR-RBrfAT,4.44,3.78479044304895,0.341024112063239,1.0,0.789417171510753,24.0
PR-0o6ywu,0.72,2.53569536988586,0.0822768631349016,0.0,0.439473379498122,29.0
PR-h4toeM,3.79,3.85618022066585,0.0414232157109564,1.0,0.430793964598357,13.0
PR-nbQuIU,3.5,3.29273913211984,0.389576092719569,1.0,0.642639443762966,29.0
PR-llr0IA,3.91,2.01280491190506,0.0487603526997565,0.0,0.0746530255282518,1.0
PR-fx9kEA,3.31,4.20149319538486,0.0280549760628272,1.0,0.298150907289203,10.0
PR-qMKheG,2.76,3.04978506318129,0.142434554367497,1.0,0.594760458122482,18.0
PR-WHvVGL,3.41,2.84630238327558,0.242852608803892,1.0,0.563530364694302,17.0
PR-VVVniJ,2.48,2.56182734137849,0.227386049102998,1.0,0.645714864777309,22.0
PR-G8b3PF,1.78,3.83621976553186,0.0829445788202349,1.0,0.587236684449865,21.0
PR-ib1INl,0.95,2.79508741972648,0.417668516458253,1.0,0.613824295055733,29.0
PR-itLg7X,2.17,2.21355602973203,0.064179171820333,0.0,0.226227762393669,5.0
PR-yyBP8Q,0.91,4.23218549355121,0.171998156009194,1.0,0.435017808386323,15.0
PR-CLtc1a,55.89,2.03406644885256,0.0222708307661961,0.0,0.0881365139039809,3.0
PR-6DGBcP,0.96,3.49318010287127,0.163286769971018,1.0,0.620539260422859,24.0
PR-c91Su5,5.0,,,,,
PR-dRGv9A,6.29,4.59216638696295,0.325504109652717,1.0,0.855122819627237,34.0
PR-gfHHWs,3.51,2.28278927282135,0.233766571550931,0.0,0.47553554408613,9.0
PR-oivE4Y,1.16,2.87727440050405,0.281399417043024,1.0,0.466782732234825,21.0
PR-bI4Uy3,2.0,3.73590349834332,0.174707058940913,1.0,0.696518553132447,19.0
PR-UzDP2h,62.74,,,,,
PR-QZhuij,1.2,2.54933522597959,0.418275748961202,1.0,0.617585372573597,23.0
PR-eWhkSL,26.17,,,,,
PR-KUfCyG,4.82,2.0724175193218,0.0022391927835933,0.0,0.0405408874674055,1.0
PR-ncvZdH,3.09,1.75722343830175,0.373940943423933,0.0,0.416152395260369,14.0
PR-yysAyO,3.07,,,,,
PR-thY0Ic,57.01,1.96858004190011,0.0702480891172889,0.0,0.102578989439673,2.0
PR-rRZI8v,62.59,,,,,
PR-eM3bAr,0.62,2.85496726961041,0.285236328862764,1.0,0.650199002339677,21.0
PR-OiV5Kb,1.01,2.19831251882335,0.013989024823091,0.0,0.19621652755672,6.0
PR-Js1Maa,0.64,3.24506073233482,0.286405665547325,1.0,0.717249926529208,27.0
PR-BsTUFT,0.84,4.49625833162445,0.405332705491804,1.0,0.859346843049283,25.0
PR-qiEHVF,3.9,2.37580885463447,0.212155683791785,0.0,0.508218817051399,14.0
PR-ymhriY,4.04,2.31862881790268,0.169876362792159,0.0,0.394044911589963,9.0
PR-a0tOiq,3.79,3.13996580622743,0.270350876092178,1.0,0.596094500895415,24.0
PR-9n8Nr3,2.44,3.49047445386161,0.204539731841287,1.0,0.670161556906857,27.0
PR-SdXryf,2.19,3.34359725750355,0.168491403545385,1.0,0.405525645674017,16.0
PR-ClnFLO,0.4,2.09798522698971,0.166549544640712,0.0,0.295833271289236,9.0
PR-cQo9SA,0.93,3.97611285921664,0.282786463823791,1.0,0.755313164262189,29.0
PR-1NGHoM,5.4,3.28954418206218,0.442392079436977,1.0,0.575070796188276,37.0
PR-yI9Ohb,3.9,,,,,
PR-74xMiY,2.83,2.9555617882158,0.189320946941782,1.0,0.60019674538634,19.0
PR-HrvPOg,1.14,3.40915370982074,0.184971953533501,1.0,0.486619672871925,15.0
PR-xLm7Mh,1.51,3.92177479847375,0.107042941312083,1.0,0.731743894592711,28.0
PR-Jeddgl,1.28,3.51832227897394,0.304290850417731,1.0,0.698862112444014,26.0
PR-xQBHhh,1.62,2.24997223720667,0.31466398306007,0.0,0.540573509624272,15.0
PR-4EPjPy,1.64,3.79010380282956,0.233005650945931,1.0,0.76140019000825,26.0
PR-6MC061,3.79,2.92520562531742,0.233452223516854,1.0,0.592730883934254,19.0
PR-l2porG,4.77,4.06578804391897,0.0755673067816515,1.0,0.694695172747763,24.0
PR-VROgY4,1.37,2.96990416459126,0.449766428697083,1.0,0.648821234444046,25.0
PR-ygFawj,1.0,3.25170333187785,0.248736793448292,1.0,0.624301786219763,22.0
PR-PNumjR,4.08,2.65585088639159,0.35250999327483,1.0,0.726142148410343,19.0
PR-wDOzJq,3.76,2.82248191701414,0.374019948287441,1.0,0.566888918162828,23.0
PR-aEbAHG,0.59,3.38270261067904,0.0963547122069038,1.0,0.499975552595665,17.0
PR-3hoqtV,1.51,2.00237506278703,0.0294387320746604,0.0,0.0538742412232376,2.0
PR-Fkv46u,1.18,,,,,
PR-bQhOCB,3.21,2.778298485038,0.252893651677753,1.0,0.54247968428813,15.0
PR-EHnH3Z,5.31,,,,,
PR-ELdKN5,1.56,1.79639238361873,0.233523308984611,0.0,0.280148323979654,9.0
PR-QJmkZg,1.01,3.50623281236229,0.278261910478095,1.0,0.720691166890127,29.0
PR-FuQbdF,1.26,4.38898615242405,0.18150416683947,1.0,0.816502895321097,23.0
PR-eeoBVq,91.33,3.80008336506534,0.0424023784904348,1.0,0.408755770540597,16.0
PR-zW4f56,1.29,3.15575665770708,0.249579395389727,1.0,0.491588844598835,16.0
PR-3Id9kv,0.59,2.59712231450762,0.314382285496997,1.0,0.599621622673773,22.0
PR-Oc6nXl,3.52,2.05984475416384,0.0449764451510733,0.0,0.121663905474075,3.0
PR-vPcJUK,0.9,2.62824879325836,0.419664939649649,1.0,0.58701140301447,22.0
PR-gJ5wBu,1.68,3.35118220883062,0.245674675225917,1.0,0.639090008332265,27.0
PR-STYA1S,3.43,4.22098793120368,0.0484818061698237,1.0,0.370004837314548,14.0
PR-M4ZI3x,1.66,3.09446365933438,0.18190872561681,1.0,0.36776411035482,15.0
PR-30iCKx,0.97,2.02867018128936,1.94315352742068e-05,0.0,0.0292780665313447,1.0
PR-ML7pWk,0.46,,,,,
PR-aqFo8p,2.64,2.97859323776539,0.306741753160676,1.0,0.628171318288253,20.0
PR-GT62zV,4.16,2.02640996544144,0.0001997829562297,0.0,0.0272497753220125,1.0
PR-a8EG9o,3.95,4.03409631975941,0.239489128533421,1.0,0.788212456702007,22.0
PR-93Kjvg,7.04,2.15841966732331,0.0191241986339086,0.0,0.138612820707967,5.0
PR-HCYCNG,93.17,2.0000120769401,0.0396673582587425,0.0,0.0400908628743724,0.0
PR-qXaD5w,5.61,2.49987692427494,0.25021513691186,1.0,0.570181866748547,16.0
PR-R159B7,3.29,3.46425647486857,0.230273319346552,1.0,0.639823793488887,22.0
PR-v728kC,64.95,2.01502805018433,0.0049775155489647,0.0,0.0236750269701511,0.0
PR-7w8eU0,1.18,2.15500285615063,0.109435379333889,0.0,0.2601161713625,8.0
PR-n971e7,2.02,2.91355175444818,0.498887204227979,1.0,0.582295494851264,31.0
PR-q9VmGQ,1.66,2.59705533978783,0.512284383589996,1.0,0.687766030542911,26.0
PR-68uoMh,4.14,1.97947229281827,0.0400923189966365,0.0,0.0500790615531077,1.0
PR-hyM4ok,1.88,3.15317988595359,0.571052404042258,1.0,0.713395460973603,22.0
PR-xKMlp1,0.72,2.20123471396761,0.861973485319368,1.0,0.226321941786569,8.0
PR-fRCx9P,3.55,,,,,
PR-65U3FP,3.58,1.88577479233742,0.214009141686153,0.0,0.300558708430062,11.0
PR-HCvEQp,1.48,2.66840893018479,0.374108094701463,1.0,0.702294203388496,26.0
PR-xenMnr,3.9,,,,,
PR-WjpsOP,1.72,2.60465763753064,0.689129048194525,1.0,0.485759326421976,31.0
PR-rk6CBC,3.65,3.20663865011686,0.28121468081754,1.0,0.567684735940739,18.0
PR-44uEAY,0.92,2.20246716224787,0.0437478506601893,0.0,0.220421005565325,5.0
PR-Zi3tBO,3.09,2.94325348507843,0.168669189236286,1.0,0.660296549250536,22.0
PR-qeHjNe,3.92,3.25511592975608,0.294649840439935,1.0,0.563091848980395,15.0
PR-ZomkXl,0.94,2.68897586147588,0.41660401772066,1.0,0.671131768848645,27.0
PR-7zn9JP,0.86,2.95144965996094,0.413585780335024,1.0,0.647472394644629,25.0
PR-3sPq2a,1.73,3.43063899154387,0.128483943304806,1.0,0.401215093587222,14.0
PR-8Yu9YJ,0.95,2.55228744643769,0.42247344524466,1.0,0.653871486447111,22.0
PR-HpHvbK,2.53,2.62829672967644,0.384626678696878,1.0,0.661962948283804,25.0
PR-JauVnO,1.23,2.5169701954798,0.420767400305739,1.0,0.699800020881694,23.0
PR-cr0HA8,1.3,2.78715166869501,0.28634648883874,1.0,0.566259249998105,23.0
PR-npwIay,1.17,,,,,
PR-L7L0jx,3.24,3.74768577953915,0.0428400671528472,1.0,0.498207516910637,21.0
PR-r9xbuU,1.84,,,,,
PR-eeWYjQ,0.55,2.59235572506,0.154954289846641,0.0,0.604588010034138,22.0
PR-Si5Yjt,4.93,4.91481977315283,0.344176984092415,1.0,0.649807406591344,36.0
PR-pUkUFz,4.98,,,,,
PR-XnNruP,1.15,2.03849323158929,0.0060217157416331,0.0,0.0283685694507038,0.0
PR-hYGSTe,2.03,2.70869912518593,0.321250095396367,1.0,0.652651366612696,23.0
PR-TLmgkJ,1.03,3.40986984850286,0.287091292568962,1.0,0.707106652060211,22.0
PR-WRtyNt,0.81,3.52153221607959,0.343700676206939,1.0,0.408236792233149,14.0
PR-Lc7rO4,1.15,3.25582970435461,0.163456442409973,1.0,0.394280544011137,14.0
PR-yg65fA,2.22,2.60668219852531,0.231976173089709,1.0,0.639294037697945,19.0
PR-e7ykXF,1.5,4.10664980346797,0.20930030707208,1.0,0.760211670885973,31.0
PR-Ko7qop,4.12,2.76942968136437,0.534292103632994,1.0,0.573182672646205,26.0
PR-09S1KU,0.64,3.55715846776149,0.0961341952460671,1.0,0.484650015917258,30.0
PR-iHNpl9,1.04,2.69632172715119,0.428601794529692,1.0,0.71344712977755,29.0
PR-WZZ0aJ,1.12,3.00082495711483,0.364979070224531,1.0,0.709689153094327,24.0
PR-NqFlat,1.97,1.90414686566565,0.157093669209268,0.0,0.225822417442327,7.0
PR-Y9AJZJ,3.86,2.04135753707959,0.0007978002382841,0.0,0.0271872997313266,0.0
PR-v3s6l2,0.82,2.10661365511702,0.0214683046752959,0.0,0.107474628230531,2.0
PR-cqwJOU,0.83,3.76308546264575,0.371470108351272,1.0,0.517861922270445,18.0
PR-SWg0Hh,1.78,3.68456527853599,0.0545983587223961,1.0,0.372950307391623,13.0
PR-yKlWOs,1.55,2.23085798577485,0.076016676808731,0.0,0.287335948826319,9.0
PR-iCR9h9,3.2,3.57844443259974,0.272203562781104,1.0,0.659009849245675,29.0
PR-pjbPYg,1.44,4.38465914107504,0.263000154040016,1.0,0.750816748016007,39.0
PR-JWMTAX,1.11,2.04247123854326,0.0018460065522527,0.0,0.0286910033032079,0.0
PR-pjbvTk,1.71,3.65351495533771,0.231208381722342,1.0,0.644676992829597,24.0
PR-XW4pvi,0.58,3.43520498362527,0.256560854587073,1.0,0.556519814575311,16.0
PR-doNNha,40.42,2.03341224164139,0.0573196879788075,0.0,0.0788226693850192,0.0
PR-sofYL7,2.91,2.1042182446586,0.0002297593023945,0.0,0.104116994886141,4.0
PR-wWIak4,1.8,2.03201599320704,0.0085617982985243,0.0,0.0497883499646849,2.0
PR-zRKqjo,0.52,2.44968791281235,0.621264751424312,1.0,0.517485138670132,17.0
PR-ykAWhq,0.88,2.46680780246491,0.383828374185263,1.0,0.650090410626917,13.0
PR-PNDSJp,5.29,1.9491594184839,0.156757481581242,0.0,0.194213755158167,4.0
PR-yyT0Tp,2.54,2.22298719126459,0.0554440067165077,0.0,0.279393346688457,9.0
PR-7GzVTI,0.79,3.08016319458991,0.325023502194416,1.0,0.696498523919252,23.0
PR-KpLx5V,1.71,2.00815605055726,0.0152931087141471,0.0,0.0249279203678015,0.0
PR-z1ZBpL,0.8,2.17219352403361,0.0050730913730833,0.0,0.122549271509693,4.0
PR-uLhkBr,0.54,2.05414892598361,0.0026886817923628,0.0,0.0467272589057679,2.0
PR-u26ps6,3.42,,,,,
PR-83lP8j,3.0,2.81202319301329,0.334606214777454,1.0,0.549801749093827,22.0
PR-IiBaqI,0.92,3.5047901686358,0.158950200369839,1.0,0.664874571837405,24.0
PR-1z1P4o,1.97,2.11027421874297,0.0320291682424328,0.0,0.0745246173031242,2.0
PR-LZkbaa,2.7,4.18770444276499,0.271903802621508,1.0,0.801368600970953,21.0
PR-CpW7at,2.39,3.06167994301018,0.381117626576252,1.0,0.70564395253391,20.0
PR-3aWe62,1.14,4.79166184410561,0.358089884414216,1.0,0.824121481207828,26.0
PR-BFXtA4,1.2,3.58357025860823,0.254295687181207,1.0,0.711555693565196,23.0
PR-FeoDhG,0.83,3.14066415954495,0.210305331114624,1.0,0.523729163194467,19.0
PR-5XrVhV,3.44,2.89161886535229,0.390285981334727,1.0,0.743571453757583,30.0
PR-tWQFtj,3.49,3.10433197872237,0.0828717826469856,1.0,0.552616938003311,18.0
PR-NDks9r,4.28,2.03968562808167,0.151377324040014,0.0,0.310712908935421,13.0
PR-v6dl4k,1.27,3.06188820354241,0.391343779303607,1.0,0.648056937563631,21.0
PR-EuQ6MV,62.93,3.46906260500928,0.108408404106119,1.0,0.64122072498603,26.0
PR-w6rzl9,1.38,2.03122140303202,0.0177273538786476,0.0,0.0362735008142259,0.0
PR-9KHiXV,1.49,,,,,
PR-DaJPv6,0.81,2.03382941046145,0.004294580420129,0.0,0.0252526985354858,0.0
PR-CYTnwV,1.45,2.9900236527174,0.253625401012958,1.0,0.638601880790886,22.0
PR-hIONKf,80.74,2.12521045019949,0.0052423259232374,0.0,0.11422311935057,3.0
PR-ngBWBM,1.75,1.9064629208597,0.211402791626003,0.0,0.353255179898194,14.0
PR-WyXK1D,0.93,2.06594640700546,0.114540484038028,0.0,0.252399265977856,9.0
PR-2BGNxT,1.16,2.03619756674526,0.00230515786775,0.0,0.0245952598675982,0.0
PR-NpGjEQ,1.6,2.1242029891522,0.173956281695798,0.0,0.284443850842982,6.0
PR-oXwoE7,3.86,,,,,
PR-97JLE2,4.53,3.57885481277772,0.249981544609971,1.0,0.392470047754543,15.0
PR-CKo1cd,3.66,,,,,
PR-7mGBFZ,1.09,2.29214230751475,0.507720425261213,1.0,0.654976077961429,13.0
PR-viylXs,0.98,3.13829318119639,0.320312142400371,1.0,0.600475618837968,22.0
PR-7BCUXr,1.4,3.20023979519755,0.190144812971805,1.0,0.394367233082754,14.0
PR-HbPL2F,3.62,,,,,
PR-sj5BHs,2.28,2.18695542026376,0.0228493982746012,0.0,0.225213589590679,8.0
PR-yAGfTn,1.0,,,,,
PR-6cQSp2,2.98,3.25231242099882,0.399284132812244,1.0,0.669327900596401,25.0
PR-WVHySQ,5.76,3.22238422844308,0.185166248129586,1.0,0.49764301822278,17.0
PR-TYEUow,0.96,,,,,
PR-FXJbJl,7.64,3.72630951697047,0.0154211146712252,1.0,0.538868777690794,18.0
PR-DtistW,1.69,3.51852372744985,0.210100507587812,1.0,0.708934019929676,23.0
PR-8i6FDf,0.95,2.85691920977424,0.265649738970797,1.0,0.55779936712682,19.0
PR-81oclJ,75.07,2.02665906844359,0.0325023999196338,0.0,0.0759618346539998,1.0
PR-2BUowi,1.44,2.0853293226627,0.103444237958564,0.0,0.18465772723153,1.0
PR-H3qqz7,2.27,,,,,
PR-ujvCEY,1.71,3.60548540989997,0.339801267315589,1.0,0.656012192043234,18.0
PR-t9BfWk,0.88,3.1424583024142,0.194808355226423,1.0,0.457638685292411,17.0
PR-y29pOB,5.07,3.72608611650101,0.256730072798027,1.0,0.365566660068485,14.0
PR-81IKHg,1.54,2.12708696916853,0.0692038537154402,0.0,0.190452301969904,4.0
PR-XmXZWF,1.76,2.01193248470579,0.0957669647037151,0.0,0.15610226707716,5.0
PR-SjTUk5,0.67,2.82769607588523,0.479384661886233,1.0,0.647798082558368,23.0
PR-XDaSGk,3.99,2.02855891738635,0.0039892765096034,0.0,0.0374244580153652,1.0
PR-WsJLDR,1.47,3.75708696463085,0.10429871658798,1.0,0.559516332702294,29.0
PR-vUaWgR,5.16,,,,,
PR-cFjmC3,4.8,,,,,
PR-7D6zg7,1.29,2.05218116923181,0.0182802777562866,0.0,0.0867360417629916,2.0
PR-4MPxCs,0.86,3.62929838179005,0.0915112049476906,1.0,0.566121031261549,19.0
PR-fwYSYD,2.79,3.79344980124164,0.11600970244907,1.0,0.190704801226,9.0
PR-aFJEFo,1.03,2.95107085512433,0.341696224755004,1.0,0.644524537114559,18.0
PR-y3wle9,0.87,3.61255985703969,0.143197373102296,1.0,0.498719901535773,16.0
PR-8Z4m6i,4.2,2.07633735356704,0.174449179469537,0.0,0.263124148720071,5.0
PR-8XsYih,1.55,1.99986716771859,0.0,0.0,0.0,0.0
PR-t1P1Sr,5.6,3.16433757732492,0.447412968187591,1.0,0.76966873470958,15.0
PR-CNTfxE,1.14,3.27151562768355,0.910223452264499,1.0,0.58115279107174,25.0
PR-mg1MNZ,0.71,3.34142703388618,0.17834581198882,1.0,0.598601750960274,22.0
PR-WziB5R,0.84,2.81254824016153,0.162246714286004,1.0,0.588423393966858,24.0
PR-pSFmDI,1.67,2.85279473135749,0.266219186094767,1.0,0.635764412571051,22.0
PR-7eCkVg,0.66,2.18950806675286,0.0891262792761039,0.0,0.265961623068573,10.0
PR-jU9Qik,1.17,2.03981366383713,0.0057157726742342,0.0,0.0243333712629346,0.0
PR-1KtKNh,31.5,1.9482556389699,0.0620626575238135,0.0,0.0680130361926745,2.0
PR-0p3nvU,1.86,1.76554742047577,0.245330054224026,0.0,0.384719159371564,14.0
PR-Fb1KnY,1.43,2.86692975080006,0.227438130868046,1.0,0.424569291366145,21.0
PR-LmNm2B,2.84,2.08545262245471,0.0626604483535555,0.0,0.193869445046674,7.0
PR-Vy4CRv,0.54,2.92258802942964,0.257717111133971,1.0,0.398487832818957,16.0
PR-3L6oOj,4.13,2.29245877875416,0.0590616023139206,0.0,0.27217884737248,11.0
PR-hz54pd,3.46,2.23064178727912,0.0111027536453133,0.0,0.248848028873194,9.0
PR-HUYTtP,1.0,3.73575700542835,0.10807699906453,1.0,0.452304333143046,14.0
PR-f4sBTR,2.13,2.97324982787601,0.407225603934561,1.0,0.651365631286808,22.0
PR-Nq0Q5F,0.84,3.11718026643321,0.146324840833628,1.0,0.469048520796212,16.0
PR-ceGqfw,0.78,,,,,
PR-jxcWCl,1.19,2.05499099226008,0.0015886053928955,0.0,0.0584833884300975,2.0
PR-dKCpI0,1.36,2.56972062773168,0.368934046027124,1.0,0.582763351566719,24.0
PR-oi7HVZ,1.11,1.99258990013266,0.146630714025809,0.0,0.248950308423084,13.0
PR-FlwBPL,2.43,4.00433908869436,0.148881942209232,1.0,0.207888948708887,8.0
PR-21pydG,3.72,2.02411008511569,0.0078845961389636,0.0,0.0288523194284841,0.0
PR-hlXqVX,1.06,3.7188105510039,0.316298948148393,1.0,0.633240253665545,21.0
PR-o6FTh0,0.82,,,,,
PR-nMNcVs,87.97,,,,,
PR-VKDITz,3.21,2.90770651410804,0.142450656488221,1.0,0.480025660352965,21.0
PR-hPeFPV,1.27,3.81843178042391,0.287573976981008,1.0,0.680644429072447,25.0
PR-HNPzqu,4.03,,,,,
PR-iKaqm8,1.63,3.21365547624852,0.0576021280878837,1.0,0.395835225782188,14.0
PR-BRYJyP,1.27,3.29146579868688,0.18589551401826,1.0,0.652138438906131,24.0
